ALARM_STATUS,MACH_XCOR,MACH_YCOR,MACH_ZCOR,ABS_XCOR,ABS_YCOR,ABS_ZCOR,RELV_XCOR,RELV_YCOR,RELV_ZCOR,DIST_XCOR,DIST_YCOR,DIST_ZCOR,START_TIME,WORK_ONCE_TIME,WORK_ALL_TIME,WORK_NUM,CUT_TIME,PRG_NAME,FEED_SPEED,SPD_SPEED,FEDSPD_RATE
无报警,-321.837,-310.899,-478.45,161.403,-74.999,0,162.203,-74.999,-11.35,131.197,0,0,946264,18,359038,56394,320975,30,1500,3000,155
无报警,-304.489,-173.37,-332.805,120.6,78.369,-0.375,120.6,78.369,30.595,0,-161.196,0,535791,8,105570,22131,235457,31,2200,4500,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-178.803,-309.238,-478.45,304.498,-73.776,0,305.27,-73.565,-11.35,-11.799,73.094,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,-338.802,-347.666,-332.805,88.634,-97.1,-0.375,87.46,-97.1,30.595,-193.787,0,0,535791,8,105570,22131,235457,31,2200,4500,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806520,50,300966,30596,326351,30,0,0,155
无报警,-228.035,-235.9,-478.45,258.405,0,0,257.605,0,-11.35,-551.805,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,-539.134,-345.914,-332.805,-113.003,-95.888,-0.375,-114.045,-95.348,30.595,-5.566,10.717,0,535791,8,105570,22131,235457,31,2198,4500,155
无报警,-423.03,-45.117,-438.6,62.877,190.783,39.85,61.81,190.783,-12.74,-45.444,0,0,946271,1,359042,56395,320979,30,2000,4001,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535798,9,105572,22131,235458,31,0,0,255
无报警,-443.985,-38.55,-438.6,38.722,197.35,39.85,39.789,197.35,-12.74,130.778,0,0,946271,1,359042,56395,320979,30,2000,4001,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,0,0,0,185
无报警,517.75,-278.35,-391.617,159.9,69.326,23.583,159.9,69.326,9.883,0,23.028,0,805658,69,300442,30589,325867,100,2200,4499,155
无报警,-395.811,-188.895,-320.643,13.363,-0.631,-13.201,-0.327,-188.929,-102.932,0.169,0.191,-0.003,723948,8,22840,69273,279151,30,100,5002,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535048,0,105352,22128,235256,9001,0,0,175
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,277753.03,389114,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,0,0,0,185
无报警,456.329,-242.45,-391.617,100.001,106.309,23.583,99.315,106.4,9.883,-27.41,0,0,805658,69,300442,30589,325867,100,2200,4499,155
无报警,-395.865,-188.939,-320.692,13.297,-0.656,-13.251,-0.393,-188.954,-102.981,0.216,0.244,-0.004,723948,8,22840,69273,279151,30,100,5001,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945288,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389114,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,0,0,0,185
无报警,369.011,-275.509,-391.617,12.188,73.91,23.583,11.161,73.341,9.883,-11.135,-6.172,0,805658,69,300442,30589,325867,100,1047,4498,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-396.059,-189.033,-320.7,13.099,-0.733,-13.26,-0.588,-189.041,-102.99,0.537,0.712,0,723948,8,22840,69273,279151,30,100,5002,155
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945289,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,1896669.5,389114,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-216.6,0,-402.89,269,235.7,82.58,269.273,235.735,72.58,0,0,0,945583,99,358836,56393,320783,30,0,0,155
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.556,0,0,0,277753.03,389262,1,144730,34,118598,144,0,0,155
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521084,0,199081,37235,224570,1,0,0,175
无报警,296.936,-202.66,-542.54,-255.691,206.42,-364.12,-399.7,206.52,0,0,0,0,741210,0,381402,26372,331226,30,0,2039,155
无报警,-285.4,-157.8,-135.33,77.836,30.56,222.95,137.939,45.001,-117.424,0,0,0,535212,0,105352,22128,235256,9001,0,3300,175
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,277753.03,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.98,-188.264,-318.874,-13.718,0.112,-11.434,-27.458,-188.207,-101.164,0,-0.183,-0.002,723965,3,22853,69275,279163,30,97,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-422.98,-188.3,-318.925,-13.718,0.13,-11.484,-27.458,-188.242,-101.214,0,-0.147,-0.002,723966,3,22853,69275,279163,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,1896669.5,389131,1,144669,105,118551,150,0,22,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-422.98,-188.282,-318.975,-13.718,0.094,-11.534,-27.458,-188.225,-101.264,0,-0.165,-0.002,723966,3,22853,69275,279163,30,100,5001,155
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-422.98,-188.264,-319.024,-13.718,0.166,-11.583,-27.458,-188.207,-101.314,0,-0.183,-0.002,723966,3,22853,69275,279163,30,97,5002,155
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-422.98,-188.3,-319.075,-13.718,0.13,-11.634,-27.458,-188.242,-101.364,0,-0.2,-0.002,723966,3,22853,69275,279163,30,97,5001,155
无报警,-448.858,-412.558,0,14,100,0,-448.846,-412.551,0,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520937,0,199081,37235,224570,32,0,0,185
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741061,0,381389,26355,331221,30,0,0,165
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535076,0,105352,22128,235256,9001,0,0,175
无报警,-784.6,-331.481,-512.045,-299,-98.981,-26.575,-298.727,-97.88,-10.195,0,166.052,0,945316,1,358737,56392,320695,30,2000,4999,155
无报警,409.564,-279.231,-399.472,52.888,69.619,15.728,51.714,69.619,2.028,-173.301,0,0,805685,96,300469,30589,325894,100,2200,4499,155
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-733.2,-232.4,-473.3,-248.2,0,12.17,-248.2,0,2.17,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-733.2,-232.4,-474.1,-248.2,0,11.37,-248.2,0,1.37,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-733.2,-232.4,-474.7,-248.2,0,10.77,-248.2,0,0.77,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-733.2,-232.4,-475.4,-248.2,0,10.07,-248.2,0,0.07,0,0,0,945792,0,358836,56393,320783,9001,0,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,497.679,-518.92,-375.51,117.765,-137.5,34.89,117.232,-137.5,23.19,-283.165,0,0,806070,19,300614,30592,326028,100,1000,4499,155
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945815,0,358836,56393,320783,9001,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535444,84,105453,22130,235347,31,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741442,0,381418,26404,331230,10,0,0,155
无报警,-409.062,-188.315,-235.1,0.15,-0.02,57.68,0,0,47.68,0,0,0,724348,0,23061,69301,279359,31,0,501,185
无报警,451.812,-518.92,-375.51,71.365,-137.5,34.89,70.832,-137.5,23.19,-237.299,0,0,806070,19,300614,30592,326028,100,1000,4499,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535444,84,105453,22130,235347,31,0,0,155
无报警,-364.035,-235.9,-478.45,122.405,0,0,121.605,0,-11.35,-415.005,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-418.702,0,-184.5,-9.5,188.33,108.26,0.002,0.002,0.005,0,0,0,724736,3,23213,69344,279463,31,0,0,175
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,4500,255
无报警,-432.835,-235.9,-478.45,53.605,0,0,52.805,0,-11.35,-346.205,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,4500,255
无报警,-501.635,-235.9,-478.45,-15.195,0,0,-15.995,0,-11.35,-278.205,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,4500,255
无报警,-568.835,-235.9,-478.45,-83.195,0,0,-83.995,0,-11.35,-210.205,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,0,255
无报警,-638.435,-235.9,-478.45,-151.995,0,0,-152.795,0,-11.35,-140.605,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,0,255
无报警,-706.435,-235.9,-478.45,-219.995,0,0,-220.795,0,-11.35,-72.605,0,0,946264,18,359038,56394,320976,30,1500,3000,155
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806521,50,300966,30596,326351,30,0,0,155
无报警,-524.589,-139.466,-318.405,-99.5,111.1,14.025,-99.5,111.1,44.995,0,0,35.975,535791,8,105571,22131,235457,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-453.75,-58.172,-341.21,31.09,177.728,141.24,31.09,177.728,84.65,0,0,-79.39,946271,2,359042,56395,320979,30,1489,4001,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535798,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,-460.755,-76.701,-438.1,25.275,159.003,40.371,24.677,159.083,-12.229,7.589,18.378,-0.587,946272,2,359042,56395,320979,30,1131,4001,155
无报警,-524.589,-146.466,-282.43,-99.5,104.1,50,-99.5,104.1,80.97,-16,7,0,535798,9,105572,22131,235458,31,0,0,255
无报警,416.25,0,-247.82,37.75,381.42,162.58,-95.75,161.308,57.686,0,0,0,806528,50,300966,30596,326351,30,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,457.95,-362.34,-391.617,100.1,-11.144,23.583,100.1,-12.317,9.883,0,-67.936,0,805658,69,300442,30589,325867,100,2200,4499,155
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723949,8,22840,69274,279151,30,0,0,155
无报警,334.824,-283.25,-391.617,-24.2,65.6,23.583,-23.026,65.6,9.883,21.853,0,0,805658,69,300442,30589,325867,100,2200,4499,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945289,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,539099.1,14,100,539099.1,-448.846,-412.551,539099.1,0,0,277753.03,389114,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,32,0,601,185
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723949,8,22840,69274,279151,30,0,0,155
无报警,302.49,-445.923,-341.89,-55.36,-97.073,81.31,-55.36,-97.073,63.61,0,0,-44.727,805658,70,300442,30589,325867,100,7500,4499,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945289,0,358736,56392,320694,30,0,0,215
无报警,-448.858,-412.558,539099.1,14,100,539099.1,-448.846,-412.551,539099.1,0,0,0,389114,1,144661,100,118544,150,0,0,155
无报警,549.084,0,-76.78,0.165,409.26,100,0.165,409.26,90,0,0,0,741044,0,381386,26352,331220,30,0,0,165
无报警,-310.813,2.21,-263.088,89.265,200.1,221.47,80,142.2,-258.623,0,0,0,520920,0,199081,37235,224570,32,2250,601,185
无报警,-395.522,0,-217.7,13.74,188.321,89.74,0,0.004,0.01,0,0,0,723949,8,22840,69274,279151,30,0,0,155
无报警,297.982,-452.574,-392.038,-58.914,-103.042,23.172,-59.868,-103.724,9.462,-14.133,10.842,-0.192,805658,70,300442,30589,325867,100,2196,4499,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535049,0,105352,22128,235256,9001,0,0,175
无报警,-397.007,-156.874,-4.458,3.071,41.016,480.1,0,0,460.579,0,0,0,521084,0,199081,37235,224570,1,0,0,175
无报警,462.483,0,-106.08,110,253.84,162.58,110,253.84,152.58,0,0,0,805837,3,300568,30591,325987,30,0,0,155
无报警,-216.6,0,-402.89,269,235.7,82.58,269.273,235.735,72.58,0,0,0,945583,99,358836,56393,320783,30,0,0,155
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.556,277753.03,0,0,0,389262,1,144730,34,118598,144,0,0,155
无报警,-273.2,-156.4,-139.33,90.036,31.96,219.05,150.139,46.401,-121.324,0,0,0,535212,0,105352,22128,235256,9001,107,3300,175
无报警,296.736,-202.66,-543.04,-255.991,206.42,-364.62,-400,206.52,-0.5,0,0,0,741210,0,381402,26372,331226,30,0,2040,155
无报警,-422.368,-189.021,-318.486,-13.159,-0.705,-11.046,-26.9,-189.012,-100.775,0.142,-0.017,-0.001,724116,3,22963,69288,279269,30,100,5002,155
无报警,-422.98,-188.335,-319.275,-13.718,0.094,-11.834,-27.458,-188.278,-101.565,0,-0.111,-0.001,723966,4,22853,69275,279163,30,100,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520938,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,0,389131,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741062,0,381389,26355,331221,30,0,0,165
无报警,-182.373,-235.735,-424.2,303.227,-0.035,61.27,303.5,0,51.27,0,0,0,945306,0,358736,56392,320694,30,0,0,215
无报警,-422.98,-188.371,-319.326,-13.718,0.005,-11.885,-27.458,-188.367,-101.616,0,-0.076,-0.001,723966,4,22853,69275,279163,30,100,5001,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520938,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,0,389132,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741062,0,381389,26355,331221,30,0,0,165
无报警,-422.98,-188.46,-319.377,-13.718,-0.03,-11.935,-27.458,-188.403,-101.666,0.158,-0.302,-0.004,723966,4,22853,69275,279163,30,100,5002,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520938,0,199081,37235,224570,32,0,0,185
无报警,-448.858,-412.558,277753.03,14,100,277753.03,-448.846,-412.551,277753.03,0,0,1896669.5,389132,1,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741062,0,381389,26355,331221,30,0,0,165
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520938,0,199081,37235,224570,32,0,0,185
无报警,-422.933,-188.591,-319.428,-13.718,-0.172,-11.987,-27.435,-188.539,-101.718,0.092,-0.176,-0.002,723966,4,22853,69275,279163,30,98,5001,155
无报警,-448.858,-412.558,277753.03,11.478,137.834,277753.03,-448.846,-412.551,277753.03,0,0,277753.03,389132,0,144669,105,118551,150,0,0,155
无报警,560.169,0,-76.94,0.165,408.56,100,0.165,408.56,90,0,0,0,741062,0,381389,26355,331221,30,0,0,165
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520938,0,199081,37235,224570,32,0,0,185
无报警,-422.941,-188.575,-319.478,-13.704,-0.205,-12.037,-27.444,-188.524,-101.767,0.1,-0.192,-0.002,723966,4,22853,69275,279163,30,100,5001,155
无报警,-448.858,-412.558,1896669.5,14,100,1896669.5,-448.846,-412.551,1896669.5,0,0,0,389141,1,144676,109,118556,150,0,0,155
无报警,-423.336,-202.8,-17.9,-60.1,-14.44,340.38,-60.1,-14.44,330.41,0,0,0,535076,0,105352,22128,235256,9001,0,0,175
无报警,-763.733,-108.796,-512.045,-278.133,126.904,-26.575,-277.86,126.939,-10.195,2.133,4.096,0,945316,1,358737,56392,320695,30,0,0,155
无报警,-470.773,-15.49,-265.768,-70.695,182.4,218.79,-80,124.5,-261.303,0,0,0,520948,0,199081,37235,224570,32,0,0,185
无报警,451.779,-271.903,-399.472,92.756,76.947,15.728,93.929,76.947,2.028,64.658,0,0,805685,97,300469,30589,325894,100,2200,4499,155
无报警,545.634,0,-77.21,0.165,409.1,100,0.165,409.1,90,0,0,0,741072,0,381390,26356,331221,0,0,0,165
无报警,-422.588,-188.97,-318.734,-13.37,-0.617,-11.294,-27.066,-188.966,-101.024,0.371,-0.057,-0.003,723976,3,22861,69276,279171,30,100,5001,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-733.2,-232.4,-476.4,-248.2,0,9.07,-248.2,0,0,0,0,0,945793,0,358836,56393,320783,9001,0,3000,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535421,84,105453,22130,235347,31,0,0,155
无报警,-706.2,-232.4,-476.4,-222.8,0,9.07,-222.1,0,0,0,0,0,945793,0,358836,56393,320783,9001,1393,3000,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,369.08,-259.687,-256.033,-11.9,121.733,154.367,-11.9,121.733,142.667,0,0,0,806047,0,300594,30592,326009,1,0,0,155
无报警,-335.365,0,-213.4,85.5,252.19,151.49,85.5,252.19,140.99,0,0,0,535422,84,105453,22130,235347,31,0,0,155
无报警,-635.3,-232.4,-476.4,-152.2,0,9.07,-151.3,0,0,0,0,0,945793,0,358836,56393,320783,9001,1500,3001,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741419,0,381417,26402,331230,10,0,0,185
无报警,-409.212,-188.295,-274.49,0,0,18.29,0,0,8.29,0,0,0,724325,0,23058,69300,279357,9001,0,0,185
无报警,-472.9,-290.4,-393.87,12.1,-58,82.63,12.1,-58,72.53,0,0,0,945816,0,358836,56393,320783,9001,0,0,155
无报警,648.226,0,-254.54,144,266.99,100,144,266.99,90,0,0,0,741442,0,381418,26404,331230,10,0,0,155
无报警,-409.062,-188.315,-235.1,0,0,57.68,0,0,47.68,0,0,0,724348,0,23061,69301,279359,31,0,501,185
